ts_code,name,industry
600551.SH,时代出版,出版业
600552.SH,凯盛科技,元器件
600556.SH,天下秀,互联网
600557.SH,康缘药业,中成药
600558.SH,大西洋,钢加工
600559.SH,老白干酒,白酒
600560.SH,金自天正,电气设备
600561.SH,江西长运,公共交通
600562.SH,国睿科技,通信设备
600563.SH,法拉电子,元器件
600566.SH,济川药业,中成药
600567.SH,山鹰国际,造纸
600568.SH,ST中珠,医疗保健
600569.SH,安阳钢铁,普钢
600570.SH,恒生电子,软件服务
600571.SH,信雅达,软件服务
600572.SH,康恩贝,中成药
600573.SH,惠泉啤酒,啤酒
600575.SH,淮河能源,火力发电
600576.SH,祥源文旅,旅游景点
600577.SH,精达股份,电气设备
600578.SH,京能电力,火力发电
600579.SH,中化装备,化工机械
600580.SH,卧龙电驱,电气设备
600581.SH,*ST八钢,普钢
600582.SH,天地科技,专用机械
600583.SH,海油工程,石油开采
600584.SH,长电科技,半导体
600585.SH,海螺水泥,水泥
600586.SH,金晶科技,玻璃
600587.SH,新华医疗,医疗保健
600588.SH,用友网络,软件服务
600589.SH,大位科技,软件服务
600590.SH,泰豪科技,通信设备
600592.SH,龙溪股份,机械基件
600593.SH,大连圣亚,旅游景点
600594.SH,益佰制药,中成药
600595.SH,中孚实业,铝
600596.SH,新安股份,化工原料
600597.SH,光明乳业,乳制品
600598.SH,北大荒,种植业
600599.SH,*ST熊猫,化工原料
600600.SH,青岛啤酒,啤酒
600601.SH,方正科技,元器件
600602.SH,云赛智联,软件服务
600603.SH,广汇物流,区域地产
600604.SH,市北高新,园区开发
600605.SH,汇通能源,房产服务
600606.SH,绿地控股,全国地产
600608.SH,*ST沪科,商贸代理
600609.SH,金杯汽车,汽车配件
600610.SH,中毅达,化工原料
600611.SH,大众交通,公共交通
600612.SH,老凤祥,服饰
600613.SH,神奇制药,中成药
600615.SH,鑫源智造,铝
600616.SH,金枫酒业,红黄酒
600617.SH,国新能源,供气供热
600618.SH,氯碱化工,化工原料
600619.SH,海立股份,家用电器
600620.SH,天宸股份,综合类
600621.SH,华鑫股份,证券
600622.SH,光大嘉宝,区域地产
600623.SH,华谊集团,化工原料
600624.SH,ST复华,化学制药
600626.SH,申达股份,汽车配件
600628.SH,新世界,百货
600629.SH,华建集团,建筑工程
600630.SH,龙头股份,服饰
600633.SH,浙数文化,互联网
600635.SH,大众公用,供气供热
600636.SH,*ST国化,文教休闲
600637.SH,东方明珠,影视音像
600638.SH,新黄浦,区域地产
600639.SH,浦东金桥,园区开发
600640.SH,国脉文化,影视音像
600641.SH,先导基电,半导体
600642.SH,申能股份,火力发电
600643.SH,爱建集团,多元金融
600644.SH,乐山电力,水力发电
600645.SH,中源协和,医疗保健
600648.SH,外高桥,园区开发
600649.SH,城投控股,区域地产
600650.SH,锦江在线,公共交通
600651.SH,飞乐音响,电器仪表
600653.SH,申华控股,汽车服务
600654.SH,中安科,仓储物流
600655.SH,豫园股份,百货
600657.SH,信达地产,全国地产
600658.SH,电子城,园区开发
600660.SH,福耀玻璃,汽车配件
600661.SH,昂立教育,文教休闲
600662.SH,外服控股,文教休闲
600663.SH,陆家嘴,园区开发
600664.SH,哈药股份,化学制药
600665.SH,天地源,全国地产
600666.SH,奥瑞德,元器件
600667.SH,太极实业,半导体
600668.SH,尖峰集团,水泥
600671.SH,天目药业,中成药
600673.SH,东阳光,综合类
600674.SH,川投能源,水力发电
600675.SH,中华企业,区域地产
600676.SH,交运股份,汽车配件
600678.SH,四川金顶,水泥
600679.SH,上海凤凰,文教休闲
600681.SH,百川能源,供气供热
600682.SH,南京新百,生物制药
600683.SH,京投发展,区域地产
600684.SH,珠江股份,区域地产
600685.SH,中船防务,船舶
600686.SH,金龙汽车,汽车整车
600688.SH,上海石化,石油加工
600689.SH,上海三毛,综合类
600690.SH,海尔智家,家用电器
600691.SH,潞化科技,农药化肥
600692.SH,亚通股份,区域地产
600693.SH,东百集团,百货
600694.SH,大商股份,百货
600696.SH,*ST岩石,白酒
600697.SH,欧亚集团,百货
600698.SH,湖南天雁,汽车配件
600699.SH,均胜电子,汽车配件
600702.SH,舍得酒业,白酒
600703.SH,三安光电,半导体
600704.SH,物产中大,仓储物流
600706.SH,曲江文旅,旅游景点
600707.SH,彩虹股份,元器件
600708.SH,光明地产,全国地产
600710.SH,苏美达,商贸代理
600711.SH,盛屯矿业,小金属
600712.SH,南宁百货,百货
600713.SH,南京医药,医药商业
600714.SH,金瑞矿业,化工原料
600715.SH,文投控股,影视音像
600716.SH,凤凰股份,区域地产
600717.SH,天津港,港口
600718.SH,东软集团,软件服务
600719.SH,大连热电,供气供热
600720.SH,中交设计,建筑工程
600721.SH,百花医药,生物制药
600722.SH,金牛化工,化工原料
600724.SH,宁波富达,综合类
600725.SH,云维股份,商贸代理
600726.SH,华电能源,火力发电
600727.SH,鲁北化工,化工原料
600728.SH,佳都科技,软件服务
600729.SH,重庆百货,百货
600730.SH,中国高科,文教休闲
600731.SH,湖南海利,农药化肥
600732.SH,爱旭股份,电气设备
600733.SH,北汽蓝谷,汽车整车
600734.SH,实达集团,软件服务
600735.SH,ST新华锦,服饰
600736.SH,苏州高新,园区开发
600737.SH,中粮糖业,食品
600738.SH,丽尚国潮,百货
600739.SH,辽宁成大,生物制药
600740.SH,山西焦化,焦炭加工
600741.SH,华域汽车,汽车配件
600742.SH,富维股份,汽车配件
600743.SH,华远控股,区域地产
600744.SH,华银电力,火力发电
600745.SH,闻泰科技,半导体
600746.SH,江苏索普,化工原料
600748.SH,上实发展,全国地产
600749.SH,西藏旅游,旅游景点
600750.SH,华润江中,中成药
600751.SH,海航科技,水运
600753.SH,*ST海钦,商贸代理
600754.SH,锦江酒店,酒店餐饮
600755.SH,厦门国贸,仓储物流
600756.SH,浪潮软件,软件服务
600757.SH,长江传媒,出版业
600758.SH,辽宁能源,煤炭开采
600759.SH,洲际油气,石油开采
600760.SH,中航沈飞,航空
600761.SH,安徽合力,工程机械
600763.SH,通策医疗,医疗保健
600764.SH,中国海防,船舶
600765.SH,中航重机,航空
600768.SH,宁波富邦,铝
600769.SH,祥龙电业,水务
600770.SH,综艺股份,综合类
600771.SH,广誉远,中成药
600773.SH,西藏城投,区域地产
600774.SH,汉商集团,化学制药
600775.SH,南京熊猫,通信设备
600776.SH,东方通信,通信设备
600777.SH,*ST新潮,石油开采
600778.SH,友好集团,百货
600779.SH,水井坊,白酒
600780.SH,通宝能源,火力发电
600782.SH,新钢股份,普钢
600783.SH,鲁信创投,专用机械
600784.SH,鲁银投资,综合类
600785.SH,新华百货,百货
600787.SH,中储股份,仓储物流
600789.SH,鲁抗医药,化学制药
600790.SH,轻纺城,商品城
600791.SH,京能置业,全国地产
600792.SH,云煤能源,焦炭加工
600793.SH,宜宾纸业,造纸
600794.SH,保税科技,仓储物流
600795.SH,国电电力,火力发电
600796.SH,钱江生化,环境保护
600797.SH,浙大网新,软件服务
600798.SH,宁波海运,水运
600800.SH,渤海化学,化工原料
600801.SH,华新建材,水泥
600802.SH,福建水泥,水泥
600803.SH,新奥股份,供气供热
600805.SH,悦达投资,综合类
600807.SH,济高发展,医疗保健
600808.SH,马钢股份,普钢
600809.SH,山西汾酒,白酒
600810.SH,神马股份,化纤
600812.SH,华北制药,化学制药
600814.SH,杭州解百,百货
600815.SH,厦工股份,工程机械
600816.SH,建元信托,多元金融
600817.SH,宇通重工,专用机械
600818.SH,中路股份,文教休闲
600819.SH,耀皮玻璃,玻璃
600820.SH,隧道股份,建筑工程
600821.SH,金开新能,新型电力
600822.SH,上海物贸,汽车服务
600824.SH,益民集团,百货
600825.SH,新华传媒,出版业
600826.SH,兰生股份,文教休闲
600827.SH,百联股份,超市连锁
600828.SH,茂业商业,百货
600829.SH,人民同泰,医药商业
600830.SH,香溢融通,多元金融
600831.SH,广电网络,影视音像
600833.SH,第一医药,医药商业
600834.SH,申通地铁,公共交通
600835.SH,上海机电,运输设备
600838.SH,上海九百,百货
600839.SH,四川长虹,家用电器
600841.SH,动力新科,汽车配件
600843.SH,上工申贝,纺织机械
600844.SH,金煤科技,化工原料
600845.SH,宝信软件,软件服务
600846.SH,同济科技,建筑工程
600847.SH,万里股份,电气设备
600848.SH,上海临港,园区开发
601607.SH,上海医药,医药商业
600850.SH,电科数字,软件服务
600851.SH,海欣股份,化学制药
600853.SH,龙建股份,建筑工程
600854.SH,春兰股份,家用电器
600855.SH,航天长峰,专用机械
600857.SH,宁波中百,百货
600858.SH,银座股份,百货
600859.SH,王府井,百货
600860.SH,京城股份,专用机械
600861.SH,北京人力,文教休闲
600862.SH,中航高科,航空
600863.SH,华能蒙电,火力发电
600864.SH,哈投股份,证券
600865.SH,百大集团,百货
600866.SH,星湖科技,饲料
600867.SH,通化东宝,生物制药
600868.SH,梅雁吉祥,水力发电
600869.SH,远东股份,电气设备
600871.SH,石化油服,石油开采
600872.SH,中炬高新,食品
600873.SH,梅花生物,食品
600874.SH,创业环保,环境保护
600875.SH,东方电气,电气设备
600876.SH,凯盛新能,玻璃
600877.SH,电科芯片,半导体
600879.SH,航天电子,航空
600880.SH,博瑞传播,广告包装
600881.SH,亚泰集团,综合类
600882.SH,妙可蓝多,乳制品
600883.SH,博闻科技,种植业
600884.SH,杉杉股份,电气设备
600885.SH,宏发股份,电气设备
600886.SH,国投电力,水力发电
600887.SH,伊利股份,乳制品
600888.SH,新疆众和,铝
600889.SH,南京化纤,机械基件
600892.SH,*ST大晟,互联网
600893.SH,航发动力,航空
600894.SH,广日股份,运输设备
600895.SH,张江高科,园区开发
600897.SH,厦门空港,机场
600900.SH,长江电力,水力发电
600960.SH,渤海汽车,汽车配件
600963.SH,岳阳林纸,造纸
600966.SH,博汇纸业,造纸
600967.SH,内蒙一机,运输设备
600969.SH,郴电国际,水力发电
600975.SH,新五丰,农业综合
600976.SH,健民集团,中成药
600980.SH,北矿科技,专用机械
600985.SH,淮北矿业,煤炭开采
600986.SH,浙文互联,互联网
600988.SH,赤峰黄金,黄金
600990.SH,四创电子,通信设备
600992.SH,贵绳股份,钢加工
600993.SH,马应龙,中成药
600995.SH,南网储能,水力发电
600997.SH,开滦股份,焦炭加工
002017.SZ,东信和平,通信设备
002003.SZ,伟星股份,服饰
002004.SZ,华邦健康,农药化肥
002005.SZ,ST德豪,家用电器
002006.SZ,精工科技,专用机械
002007.SZ,华兰生物,生物制药
002008.SZ,大族激光,专用机械
002009.SZ,天奇股份,工程机械
002010.SZ,传化智联,仓储物流
002011.SZ,盾安环境,家用电器
002012.SZ,凯恩股份,造纸
002014.SZ,永新股份,塑料
002015.SZ,协鑫能科,新型电力
002016.SZ,世荣兆业,区域地产
002019.SZ,亿帆医药,化学制药
002020.SZ,京新药业,化学制药
002021.SZ,中捷资源,纺织机械
002022.SZ,科华生物,医疗保健
002023.SZ,海特高新,航空
002024.SZ,ST易购,电器连锁
002025.SZ,航天电器,元器件
002026.SZ,山东威达,机械基件
002027.SZ,分众传媒,广告包装
002028.SZ,思源电气,电气设备
002029.SZ,七匹狼,服饰
002030.SZ,达安基因,医疗保健
002031.SZ,巨轮智能,汽车配件
002032.SZ,苏泊尔,家用电器
002033.SZ,丽江股份,旅游景点
002034.SZ,旺能环境,环境保护
002035.SZ,华帝股份,家用电器
002036.SZ,联创电子,元器件
002037.SZ,保利联合,化工原料
002038.SZ,双鹭药业,生物制药
600022.SH,山东钢铁,普钢
600143.SH,金发科技,塑料
600482.SH,中国动力,船舶
600961.SH,株冶集团,铅锌
600962.SH,国投中鲁,软饮料
600965.SH,福成股份,农业综合
600971.SH,恒源煤电,煤炭开采
600973.SH,宝胜股份,电气设备
600979.SH,广安爱众,水力发电
600981.SH,苏豪汇鸿,商贸代理
600982.SH,宁波能源,供气供热
600983.SH,惠而浦,家用电器
600984.SH,建设机械,工程机械
600987.SH,航民股份,纺织
600027.SH,华电国际,火力发电
002039.SZ,黔源电力,水力发电
002040.SZ,南京港,港口
600970.SH,中材国际,建筑工程
002041.SZ,登海种业,种植业
002042.SZ,华孚时尚,纺织
002043.SZ,兔宝宝,其他建材
002044.SZ,美年健康,医疗保健
002045.SZ,国光电器,元器件
002046.SZ,国机精工,机械基件
002047.SZ,*ST宝鹰,装修装饰
002048.SZ,宁波华翔,汽车配件
002049.SZ,紫光国微,半导体
002050.SZ,三花智控,家用电器
300150.SZ,世纪瑞尔,软件服务
002051.SZ,中工国际,建筑工程
002052.SZ,同洲电子,家用电器
002053.SZ,云南能投,新型电力
601001.SH,晋控煤业,煤炭开采
601988.SH,中国银行,银行
002054.SZ,德美化工,染料涂料
002055.SZ,ST得润,元器件
002056.SZ,横店东磁,电气设备
600048.SH,保利发展,全国地产
002057.SZ,中钢天源,矿物制品
002058.SZ,*ST威尔,电气设备
002059.SZ,云南旅游,旅游景点
601006.SH,大秦铁路,铁路
002060.SZ,广东建工,建筑工程
002061.SZ,浙江交科,建筑工程
002062.SZ,宏润建设,建筑工程
002063.SZ,远光软件,软件服务
002064.SZ,华峰化学,化纤
002065.SZ,东华软件,软件服务
002066.SZ,瑞泰科技,其他建材
601111.SH,中国国航,空运
002067.SZ,景兴纸业,造纸
002068.SZ,黑猫股份,化工原料
300016.SZ,北陆药业,化学制药
300271.SZ,华宇软件,软件服务
601699.SH,潞安环能,煤炭开采
002069.SZ,獐子岛,渔业
002279.SZ,久其软件,软件服务
002072.SZ,凯瑞德,商贸代理
601588.SH,北辰实业,区域地产
002073.SZ,软控股份,专用机械
600017.SH,日照港,港口
002074.SZ,国轩高科,电气设备
002075.SZ,沙钢股份,特种钢
002076.SZ,*ST星光,家用电器
601398.SH,工商银行,银行
002079.SZ,苏州固锝,电气设备
002078.SZ,太阳纸业,造纸
002077.SZ,大港股份,半导体
600018.SH,上港集团,港口
002080.SZ,中材科技,玻璃
002081.SZ,金螳螂,装修装饰
002082.SZ,万邦德,中成药
601666.SH,平煤股份,煤炭开采
002083.SZ,孚日股份,纺织
002084.SZ,海鸥住工,家居用品
002085.SZ,万丰奥威,汽车配件
002086.SZ,东方海洋,渔业
002088.SZ,鲁阳节能,矿物制品
601872.SH,招商轮船,水运
002090.SZ,金智科技,电气设备
002091.SZ,江苏国泰,商贸代理
002092.SZ,中泰化学,化工原料
601991.SH,大唐发电,火力发电
002095.SZ,生意宝,互联网
002094.SZ,青岛金王,日用化工
002093.SZ,国脉科技,文教休闲
002102.SZ,能特科技,化学制药
002101.SZ,广东鸿图,汽车配件
002099.SZ,海翔药业,化学制药
002100.SZ,天康生物,饲料
002097.SZ,山河智能,工程机械
002096.SZ,易普力,化工原料
002098.SZ,浔兴股份,服饰
002103.SZ,广博股份,文教休闲
002105.SZ,信隆健康,摩托车
601333.SH,广深铁路,铁路
002104.SZ,恒宝股份,通信设备
002110.SZ,三钢闽光,普钢
002108.SZ,沧州明珠,塑料
002106.SZ,莱宝高科,元器件
002109.SZ,兴化股份,化工原料
601002.SH,晋亿实业,机械基件
601628.SH,中国人寿,保险
002107.SZ,沃华医药,中成药
002111.SZ,威海广泰,航空
002121.SZ,科陆电子,电器仪表
002112.SZ,三变科技,电气设备
002114.SZ,罗平锌电,铅锌
002115.SZ,三维通信,互联网
002120.SZ,韵达股份,仓储物流
002116.SZ,中国海诚,建筑工程
002117.SZ,东港股份,广告包装
601166.SH,兴业银行,银行
002119.SZ,康强电子,半导体
601003.SH,柳钢股份,普钢
002124.SZ,天邦食品,农业综合
601005.SH,重庆钢铁,普钢
601318.SH,中国平安,保险
002123.SZ,梦网科技,互联网
601007.SH,金陵饭店,酒店餐饮
002125.SZ,湘潭电化,化工原料
300318.SZ,博晖创新,医疗保健
002122.SZ,ST汇洲,机床制造
002126.SZ,银轮股份,汽车配件
601008.SH,连云港,港口
002130.SZ,沃尔核材,电气设备
002129.SZ,TCL中环,电气设备
002127.SZ,南极电商,互联网
002131.SZ,利欧股份,互联网
002132.SZ,恒星科技,钢加工
002134.SZ,天津普林,元器件
002135.SZ,东南网架,钢加工
002136.SZ,安纳达,化工原料
002133.SZ,广宇集团,全国地产
000338.SZ,潍柴动力,汽车配件
002128.SZ,电投能源,煤炭开采
601998.SH,中信银行,银行
002139.SZ,拓邦股份,元器件
601328.SH,交通银行,银行
601600.SH,中国铝业,铝
002137.SZ,实益达,元器件
002138.SZ,顺络电子,元器件
002170.SZ,芭田股份,农药化肥
002140.SZ,东华科技,建筑工程
601919.SH,中远海控,水运
601168.SH,西部矿业,铜
002144.SZ,宏达高科,纺织
002141.SZ,贤丰控股,农业综合
002142.SZ,宁波银行,银行
601009.SH,南京银行,银行
002153.SZ,石基信息,软件服务
002146.SZ,荣盛发展,全国地产
002159.SZ,三特索道,旅游服务
002148.SZ,北纬科技,互联网
002150.SZ,正泰电源,机械基件
002152.SZ,广电运通,IT设备
002149.SZ,西部材料,小金属
002157.SZ,正邦科技,农业综合
002155.SZ,湖南黄金,黄金
002151.SZ,北斗星通,通信设备
002156.SZ,通富微电,半导体
002145.SZ,钛能化学,化工原料
002158.SZ,汉钟精机,工程机械
002168.SZ,*ST惠程,电气设备
002160.SZ,常铝股份,铝
002161.SZ,远望谷,通信设备
002254.SZ,泰和新材,化纤
002154.SZ,报喜鸟,服饰
002164.SZ,宁波东力,机械基件
002162.SZ,悦心健康,陶瓷
002163.SZ,海南发展,装修装饰
002169.SZ,智光电气,电气设备
002167.SZ,东方锆业,小金属
002175.SZ,东方智造,电器仪表
002171.SZ,楚江新材,铜
002165.SZ,红宝丽,化工原料
002192.SZ,融捷股份,小金属
002166.SZ,莱茵生物,中成药
002172.SZ,澳洋健康,医疗保健
002174.SZ,游族网络,互联网
601169.SH,北京银行,银行
002173.SZ,创新医疗,医疗保健
002176.SZ,江特电机,小金属
002179.SZ,中航光电,元器件
002177.SZ,御银股份,其他商业
